relpath,edge_pixels,max_area,circularity,solidity,std_intensity,num_crack_contours,label
Cracked\damaged_336.jpg,110796,2113.5,0.3868885397301311,0.7998107852412488,50.01323150474565,1587,1
Cracked\damaged_337.jpg,87713,2339.5,0.03996860827878687,0.2246063748079877,46.12859479546101,1278,1
Cracked\damaged_338.jpg,18282,304.0,0.30863535457728236,0.6210418794688458,65.5775573295265,240,1
Cracked\damaged_339.jpg,46365,1498.5,0.010437652785922243,0.310634328358209,26.767011978155118,1080,1
Cracked\damaged_34.jpg,6640,176.5,0.001874829303103959,0.009332945562224044,32.16055307802023,55,1
Cracked\damaged_340.jpg,37575,718.5,0.051295227684900545,0.41748983149331786,31.510086598381047,943,1
Cracked\damaged_341.jpg,65219,616.5,0.020838076789901336,0.3081729567608098,35.97082245635248,956,1
Cracked\damaged_342.jpg,73655,1214.5,0.5315971973549445,0.9425688785409391,49.39358670568568,992,1
Cracked\damaged_343.jpg,72537,889.0,0.011456478236177,0.18081968880301028,53.72256320539562,898,1
Cracked\damaged_344.jpg,92113,2385.5,0.17569563862569781,0.7455852476949524,50.59386415994461,1249,1
Cracked\damaged_345.jpg,18317,534.0,0.1524205027612893,0.6040723981900452,40.72725537475887,144,1
Cracked\damaged_346.jpg,59361,3130.5,0.5662343940448962,0.9557319493207144,43.99360423303789,830,1
Cracked\damaged_347.jpg,79182,717.5,0.01543467831956705,0.21376433785192908,45.9098519626151,1337,1
Cracked\damaged_348.jpg,146262,1106.0,0.0020515459003580855,0.12368597629165735,55.612980335103835,2281,1
Cracked\damaged_349.jpg,70090,2563.5,0.31529857193185934,0.9381518755718207,43.31416386702945,1060,1
Cracked\damaged_35.jpg,7649,102.5,0.5580823124997596,0.8102766798418972,56.59296151901867,141,1
Cracked\damaged_350.jpg,18127,889.5,0.21218159677087942,0.7409412744689713,28.972583393733483,375,1
Cracked\damaged_351.jpg,52620,8356.0,0.29000464353890065,0.8376522480076186,60.07276159780333,730,1
Cracked\damaged_352.jpg,20313,406.5,0.00901068118922727,0.043015873015873014,42.98290642801765,183,1
Cracked\damaged_353.jpg,2101,350.0,0.0007261031349795376,0.003633324855575337,29.530714518073022,7,1
Cracked\damaged_354.jpg,2170,323.0,0.0005427516162724975,0.0024247610897161604,38.14337127216247,3,1
Cracked\damaged_355.jpg,10084,460.0,0.0006201519106599692,0.0034068900648420056,33.95111847337218,177,1
Cracked\damaged_356.jpg,10568,228.0,0.0009327676063840902,0.0034726717487491526,35.20467281058511,194,1
Cracked\damaged_357.jpg,18010,12013.0,0.8558224183129811,0.9874645513953393,21.182373554440556,295,1
Cracked\damaged_358.jpg,898,11119.0,0.7699756663284635,0.9742399018662928,27.61553636481262,15,1
Cracked\damaged_359.jpg,965,5739.0,0.8638583938439782,0.9843910806174957,12.16865535855889,18,1
Cracked\damaged_36.jpg,7171,1656.0,0.7198595492541461,0.9500860585197934,39.70345472675206,105,1
Cracked\damaged_360.jpg,23600,176.0,0.006394753470450838,0.1259391771019678,26.39299420846416,484,1
Cracked\damaged_361.jpg,11840,75325.0,0.8738489383710206,0.9929802590383284,43.02709724786157,134,1
Cracked\damaged_362.jpg,4351,375.0,0.03196941786408125,0.24630541871921183,27.464627242969165,26,1
Cracked\damaged_363.jpg,19452,282.0,0.03578748794332923,0.28687690742624616,37.52296045214027,391,1
Cracked\damaged_364.jpg,2203,260.0,0.0006911849420966955,0.0028413747882629365,34.023918636401426,5,1
Cracked\damaged_365.jpg,51884,369.5,0.06378531192027417,0.3207465277777778,38.761296866028324,1208,1
Cracked\damaged_366.jpg,6322,182.5,0.34240091541740564,0.6965648854961832,31.224511107867585,105,1
Cracked\damaged_367.jpg,14377,20589.5,0.8857922478619318,0.9930068243748342,21.930304934881438,225,1
Cracked\damaged_368.jpg,85817,695.0,0.275572375811077,0.7117255504352279,47.49019217235494,1943,1
Cracked\damaged_369.jpg,53634,348.0,0.024166900894858494,0.327683615819209,28.670147756589667,1210,1
Cracked\damaged_37.jpg,6631,241.5,0.0007841415312306718,0.0019839558354179244,45.36171238925298,142,1
Cracked\damaged_370.jpg,1593,145067.0,0.8280957649303327,0.9854927735602317,32.70936718508977,1,1
Cracked\damaged_371.jpg,12441,19311.5,0.34402668700451944,0.876560301393491,24.11704162729377,278,1
Cracked\damaged_372.jpg,71495,777.0,0.019590537265084397,0.18158448235569058,50.65266970277029,1409,1
Cracked\damaged_373.jpg,89670,46198.0,0.8576260238539748,0.9882665012353866,55.054096577763254,1574,1
Cracked\damaged_374.jpg,3942,151.0,0.08857217681881566,0.3968462549277267,34.55004919665074,30,1
Cracked\damaged_375.jpg,756,9399.5,0.7637490978791291,0.9724291330436582,18.680331600920173,11,1
Cracked\damaged_376.jpg,8641,398.0,0.0005272472226334192,0.00423424525642185,39.59855041339191,127,1
Cracked\damaged_377.jpg,15014,348.5,0.45297765577073296,0.7938496583143508,25.281637160081562,336,1
Cracked\damaged_378.jpg,1677,12557.0,0.8861181975346664,0.9907685024459524,14.291663943776067,35,1
Cracked\damaged_379.jpg,5577,398.0,0.00028488434034575733,0.005401187446988974,31.405672250102864,49,1
Cracked\damaged_38.jpg,4191,293.0,0.0014074719589393294,0.005393365975775871,27.64079410304435,21,1
Cracked\damaged_380.jpg,4396,135.0,0.18063059932888606,0.5182341650671785,31.961436621070856,82,1
Cracked\damaged_381.jpg,39164,270.5,0.39582912321109437,0.7462068965517241,29.86925594036072,956,1
Cracked\damaged_382.jpg,1182,12262.0,0.7787639514420232,0.9647901176285456,17.331122826888993,17,1
Cracked\damaged_383.jpg,7291,189.5,0.0009430231429777493,0.002408719692395691,41.91252803307969,96,1
Cracked\damaged_384.jpg,8502,296.5,0.0013480322792559468,0.005822516348212007,38.1246832514607,139,1
Cracked\damaged_385.jpg,95129,995.0,0.06069681270231836,0.5271523178807948,59.92498582689427,1681,1
Cracked\damaged_386.jpg,1743,105602.0,0.8645324219977948,0.9888938832078511,33.28961318496491,2,1
Cracked\damaged_387.jpg,26315,215.5,0.0022673825427408215,0.013232630253906849,38.55764810154559,485,1
Cracked\damaged_388.jpg,15175,325.0,0.0007310856934057141,0.0033706874646726027,37.32353072231809,252,1
Cracked\damaged_389.jpg,10472,553.0,0.009299824451090071,0.2297465724968841,40.43573968899532,137,1
Cracked\damaged_39.jpg,13088,4544.0,0.5482212784514514,0.9219843765851679,57.34851537310917,86,1
Cracked\damaged_390.jpg,41846,293.5,0.0146123592829342,0.169164265129683,29.470285794449428,913,1
Cracked\damaged_391.jpg,68341,353.5,0.21183371623676234,0.7341640706126688,55.93050581167111,1355,1
Cracked\damaged_392.jpg,21233,13057.0,0.26807361277791647,0.7267212111092558,22.328034366928236,377,1
Cracked\damaged_393.jpg,17406,205.0,0.0011847396511149573,0.005139390292819896,31.40729172893291,379,1
Cracked\damaged_394.jpg,1549,341.0,0.00053855824539297,0.00226643581367372,31.35470113637362,1,1
Cracked\damaged_395.jpg,5185,302.5,0.00227174161545072,0.014225252762755701,37.67199810891778,12,1
Cracked\damaged_396.jpg,3532,7481.5,0.7940602032678508,0.9734565090104743,16.839051183423862,56,1
Cracked\damaged_397.jpg,8685,188331.5,0.8872960741585718,0.995846486566517,50.74562802729081,119,1
Cracked\damaged_398.jpg,4280,996.0,0.7106527959733381,0.9235048678720446,49.82441690456124,41,1
Cracked\damaged_399.jpg,10489,193539.0,0.8749745943290934,0.9965680683605768,53.774768073067875,149,1
Cracked\damaged_4.jpg,88368,3318.0,0.8590592602465301,0.9809312638580931,58.05574589630667,1075,1
Cracked\damaged_40.jpg,5583,342.0,0.6783157300734347,0.926829268292683,31.653460511303773,66,1
Cracked\damaged_400.jpg,10640,519.0,0.0003127960616373579,0.0016238388300851342,50.272289423285144,236,1
Cracked\damaged_401.jpg,3613,1916.5,0.6067029938741713,0.9115338882282996,27.45488138233975,37,1
Cracked\damaged_402.jpg,16257,241727.5,0.8783868737674158,0.9966603102612998,52.651825187949,260,1
Cracked\damaged_403.jpg,3776,1042.5,0.5866247190790963,0.8782645324347094,18.43766086796696,64,1
Cracked\damaged_404.jpg,3356,287.0,0.0003748991130103359,0.002397841107518527,60.99844109223219,6,1
Cracked\damaged_405.jpg,1711,445.0,0.6430239894482782,0.8998988877654196,24.594259175160627,17,1
Cracked\damaged_406.jpg,6929,8334.5,0.6093709780809111,0.9409008805599458,19.97875625366079,110,1
Cracked\damaged_407.jpg,3256,862.5,0.7342339631800759,0.9415938864628821,30.29029747610787,44,1
Cracked\damaged_408.jpg,2870,392.5,0.0004222263138029558,0.0012741003796332214,38.718001840281104,11,1
Cracked\damaged_409.jpg,6656,518.0,0.7643358927663297,0.9495875343721356,36.73926001844849,55,1
Cracked\damaged_41.jpg,156,26.0,0.024917181282443693,0.07094133697135062,58.38515881782863,4,1
Cracked\damaged_410.jpg,3436,39550.0,0.8734573909651385,0.9917624785285304,22.76043582485115,78,1
Cracked\damaged_411.jpg,4277,2809.5,0.6512387787301557,0.9108445453071811,17.05341269220916,83,1
Cracked\damaged_412.jpg,4996,427.5,0.0005768266157338347,0.002411507544775067,50.95753560008851,39,1
Cracked\damaged_413.jpg,3706,1466.0,0.6975662058620603,0.9600523903077931,28.576012156740116,50,1
Cracked\damaged_414.jpg,1446,138.5,0.006660239575001808,0.15286975717439294,70.44944829978564,7,1
Cracked\damaged_415.jpg,64921,352.5,0.02372306134847991,0.23769386378961566,48.457934447177216,1078,1
Cracked\damaged_416.jpg,6694,313.0,0.4937313634647499,0.8706536856745479,15.646114144976076,102,1
Cracked\damaged_417.jpg,4919,177332.5,0.7637470987080253,0.9778008750623765,30.876484362355363,60,1
Cracked\damaged_418.jpg,9021,210467.0,0.782131362666028,0.9874404158690838,48.10873183130469,136,1
Cracked\damaged_419.jpg,4729,392.0,0.0003916194058429596,0.001631620132194529,41.91130385346157,22,1
Cracked\damaged_42.jpg,2124,190.5,0.0031510923958585377,0.0326282435557078,57.28815098888322,9,1
Cracked\damaged_420.jpg,1452,46.0,0.1398808472030584,0.45544554455445546,83.34831288642701,19,1
Cracked\damaged_421.jpg,4419,103015.0,0.885225979553954,0.9944156727980037,27.1955217921025,86,1
Cracked\damaged_422.jpg,8031,21140.5,0.6114093630415945,0.9381184823607721,38.45711179308216,65,1
Cracked\damaged_423.jpg,3929,173.5,0.0021265308621489544,0.008070893613062288,27.20202677915414,49,1
Cracked\damaged_424.jpg,4569,348.0,0.0006949438471083899,0.0037072547139661233,22.505398710765306,69,1
Cracked\damaged_425.jpg,54693,846.0,0.044425512799362306,0.38159675236806495,47.327857081339,911,1
Cracked\damaged_426.jpg,4291,123522.5,0.8320993179166157,0.9814004854465354,31.94939435148231,71,1
Cracked\damaged_427.jpg,3495,157.5,0.0008980143871280831,0.002820432466311501,31.458079801461174,17,1
Cracked\damaged_428.jpg,4434,362.0,0.0007761464448563782,0.0021366007979790828,29.223227283524498,95,1
Cracked\damaged_429.jpg,4410,5233.5,0.6344974953604209,0.8795059238719435,21.965803546466727,66,1
Cracked\damaged_43.jpg,18449,5045.5,0.6357303797614491,0.9162807591028784,63.69949663888592,217,1
Cracked\damaged_430.jpg,10383,60511.5,0.7885629438781498,0.9779478311461633,42.34981205183968,158,1
Cracked\damaged_431.jpg,4481,126104.5,0.678998046057904,0.9603206031298785,31.821593521025456,47,1
Cracked\damaged_432.jpg,4367,16395.0,0.233717101102754,0.7461090379539456,25.71850535893265,54,1
Cracked\damaged_433.jpg,5591,61505.5,0.7952949172762561,0.9724112852862823,36.53020804808258,66,1
Cracked\damaged_434.jpg,20052,615.0,0.514430777690625,0.8925979680696662,56.00712677347223,295,1
Cracked\damaged_435.jpg,4463,3850.0,0.6102642323387619,0.9019561906993089,30.41237744543217,29,1
Cracked\damaged_436.jpg,14334,454.5,0.0017134178229436742,0.04314190792596108,48.21557124836536,123,1
Cracked\damaged_437.jpg,6560,11234.5,0.6341493676053682,0.8956431617969466,30.334311872022894,71,1
Cracked\damaged_438.jpg,14301,416.0,0.0006267442826190302,0.004042229639454493,42.37604245111427,266,1
Cracked\damaged_439.jpg,8228,426.5,0.5735272117634619,0.9064824654622742,36.24619911949711,89,1
Cracked\damaged_44.jpg,9690,378.0,0.0006548227222525965,0.0016057774001699235,59.11636491017222,100,1
Cracked\damaged_440.jpg,9579,193098.5,0.7654194655129167,0.9851260624241126,41.570844117324164,182,1
Cracked\damaged_441.jpg,16222,1793.0,0.10566935846215834,0.7224012892828364,54.72541147280682,241,1
Cracked\damaged_442.jpg,11481,461.5,0.000402574177369264,0.0023139733404198243,45.253626086222134,127,1
Cracked\damaged_443.jpg,2669,364.0,0.0005458577704159589,0.002515088805436461,30.336135745975866,37,1
Cracked\damaged_444.jpg,3936,377.5,0.7023518777397081,0.9151515151515152,28.34503080896876,43,1
Cracked\damaged_445.jpg,3010,356.5,0.6768575628797584,0.9344692005242464,17.85456660716852,63,1
Cracked\damaged_446.jpg,8636,31612.0,0.6691999932448165,0.9268478611428739,81.81605944138002,110,1
Cracked\damaged_447.jpg,7173,459.0,0.0005330222823052961,0.003021545793863431,45.57563754583683,132,1
Cracked\damaged_448.jpg,21615,351.0,0.053520052210942526,0.4027538726333907,52.960463908334624,358,1
Cracked\damaged_449.jpg,9316,311.5,0.0007313061943989359,0.00205423442672681,44.49671742112229,168,1
Cracked\damaged_45.jpg,7556,1125.5,0.6476103569958411,0.9025661587810746,62.67904865416116,75,1
Cracked\damaged_450.jpg,6801,210757.5,0.37917978721246903,0.8225405157526027,34.24066897783769,76,1
Cracked\damaged_451.jpg,7608,160737.0,0.8105665533702736,0.9890899021598671,46.50036683558292,112,1
Cracked\damaged_452.jpg,13022,895.0,0.48846346449147837,0.8901044256588762,33.062289616819974,263,1
Cracked\damaged_453.jpg,12678,355.5,0.2704340217260436,0.864963503649635,40.32089612690105,127,1
Cracked\damaged_454.jpg,4276,1725.5,0.6823116542798443,0.8994005733646078,16.015869550297555,97,1
Cracked\damaged_455.jpg,5482,18602.5,0.5991605552089898,0.9113511659807956,40.817012589699836,39,1
Cracked\damaged_456.jpg,6163,404.5,0.0006052967383857563,0.002431057434858779,49.811356721035736,52,1
Cracked\damaged_457.jpg,3901,105.0,0.0003222283152060221,0.0021393425087356485,77.70622098072482,19,1
Cracked\damaged_458.jpg,6205,418.0,0.5806429333367225,0.9008620689655172,47.30381477874976,64,1
Cracked\damaged_459.jpg,18779,428.5,0.0005013685865840118,0.0020863002860446716,57.433861829907386,264,1
Cracked\damaged_46.jpg,4150,306.5,0.0006519440824060957,0.001622903859493061,54.380201872920324,13,1
Cracked\damaged_460.jpg,13122,58914.0,0.600751577633381,0.9387638032410727,32.621925426345456,221,1
Cracked\damaged_461.jpg,3059,145.0,0.0011661059057268218,0.0036675435046539862,62.2142645401922,13,1
Cracked\damaged_462.jpg,9479,64313.5,0.8466586083014118,0.9851040039212082,44.886601344741,146,1
Cracked\damaged_463.jpg,2595,461.0,0.0004425286442495763,0.0015568906765551177,44.208568321927785,19,1
Cracked\damaged_464.jpg,15436,569.5,0.00033268983390889067,0.0026533849877580875,59.77269929151921,207,1
Cracked\damaged_465.jpg,7175,558.5,0.44078425691730966,0.880220646178093,55.96503775449993,66,1
Cracked\damaged_466.jpg,1626,322.0,0.0005099658360334538,0.001412203278329039,36.57068139388036,2,1
Cracked\damaged_467.jpg,4374,979.5,0.0005267227587219728,0.0043392548620032785,61.90430780977197,5,1
Cracked\damaged_468.jpg,5649,392.5,0.0016456484192088675,0.014243463429680837,35.37404961127175,12,1
Cracked\damaged_469.jpg,3331,368.0,0.00034449906738345045,0.001475813502089399,64.28744066086003,6,1
Cracked\damaged_47.jpg,2663,100.0,0.0017153098666174824,0.005875440658049354,60.39170970756737,26,1
Cracked\damaged_470.jpg,3309,151.0,0.0026540868111308994,0.008525052928722654,31.900220697657836,13,1
Cracked\damaged_471.jpg,4806,2057.5,0.6268293297751484,0.9350147693705976,33.96307853622623,57,1
Cracked\damaged_472.jpg,38539,1370.0,0.005668505402481995,0.16872960157645175,57.500564956599646,563,1
Cracked\damaged_473.jpg,5834,77246.0,0.8632594640952626,0.9923307169559241,44.09388801823988,48,1
Cracked\damaged_474.jpg,12021,309.0,0.457938302070788,0.7793190416141236,36.32021017062052,297,1
Cracked\damaged_475.jpg,5052,312.0,0.0007421171234947503,0.0019618693093213947,27.839614044372844,105,1
Cracked\damaged_476.jpg,5076,385.0,0.0005223560315147335,0.0023915717285162316,42.81342135104752,52,1
Cracked\damaged_477.jpg,9395,52629.5,0.6869239283170582,0.970656854879612,29.008698240390206,153,1
Cracked\damaged_478.jpg,3847,246.0,0.0011056682405239748,0.0034215614003365925,42.846329481162826,23,1
Cracked\damaged_479.jpg,6155,662.0,0.4084650684392071,0.8733509234828496,43.57882761148446,123,1
Cracked\damaged_48.jpg,11520,16998.5,0.6296385900208734,0.9179942755305935,59.09468325991616,77,1
Cracked\damaged_480.jpg,2569,24243.0,0.6197914717013223,0.9255172940368023,62.73009878993695,7,1
Cracked\damaged_481.jpg,38310,426.0,0.250852571461651,0.7787934186471663,45.15878685324594,515,1
Cracked\damaged_482.jpg,3909,176.0,0.0022923184802651243,0.014390842191332789,37.47460071755122,12,1
Cracked\damaged_483.jpg,4321,871.0,0.48279140705609536,0.8910485933503837,36.55814705261781,28,1
Cracked\damaged_484.jpg,4868,278.0,0.0004423122467821736,0.002755995281101605,31.09628275935433,48,1
Cracked\damaged_485.jpg,154359,859.5,0.005751701185109367,0.1477565755544095,50.57259295028132,2338,1
Cracked\damaged_486.jpg,69036,410.0,0.05832257071333049,0.3758020164986251,50.1945384216033,1226,1
Cracked\damaged_487.jpg,6847,9156.0,0.49697434012467556,0.9262987505690727,27.95906275335356,46,1
Cracked\damaged_488.jpg,5759,1965.0,0.6070736961235054,0.9216697936210131,35.40095969054016,46,1
Cracked\damaged_489.jpg,10108,158694.5,0.8899357725899625,0.9966744963070894,46.46788270055939,148,1
Cracked\damaged_49.jpg,3263,85.0,0.3737992391250136,0.8056872037914692,61.8127987275043,27,1
Cracked\damaged_490.jpg,27074,358.0,0.0006215575771818284,0.0024156300712206017,51.550468197078686,459,1
Cracked\damaged_491.jpg,9544,335.0,0.2296343170439942,0.6864754098360656,31.243264910407916,211,1
Cracked\damaged_492.jpg,3822,223.0,0.0007679377530116497,0.0027507431940692498,32.99533549094056,32,1
Cracked\damaged_493.jpg,10545,442.0,0.0004077741378089701,0.0018331805682859762,39.42981379250382,196,1
Cracked\damaged_494.jpg,4532,1151.0,0.7185037781543653,0.9473251028806584,31.618116820005852,48,1
Cracked\damaged_495.jpg,14838,105846.5,0.7531590989236427,0.983260333399908,43.89080006705282,258,1
Cracked\damaged_496.jpg,11654,576.0,0.00028470728695089364,0.0023265066250911315,47.653079197199254,171,1
Cracked\damaged_497.jpg,1796,401.5,0.00046511264649507097,0.0014395814994953397,49.036349542676355,1,1
Cracked\damaged_498.jpg,17141,415.5,0.006004187641342533,0.16278158667972575,66.75007295609453,282,1
Cracked\damaged_499.jpg,7706,295.0,0.000493717502876907,0.0016261193351101214,54.01447738643667,127,1
Cracked\damaged_5.jpg,4814,227.5,0.0011488839849869029,0.0027116745037039686,32.93139472529399,61,1
Cracked\damaged_50.jpg,7451,105.0,0.0020430533147521358,0.006682577565632458,67.92464613797111,41,1
Cracked\damaged_500.jpg,10278,305.0,0.0007084919319173107,0.002955025481039394,40.67194974672112,163,1
Cracked\damaged_501.jpg,20469,349.0,0.0004789540462172965,0.0014761396199680663,47.345198740292,332,1
Cracked\damaged_502.jpg,3326,273.5,0.0005277894427918234,0.0013041508714207377,54.39083625268911,27,1
Cracked\damaged_503.jpg,9002,188.5,0.001074234474746106,0.004797047970479705,44.26181205317952,128,1
Cracked\damaged_504.jpg,16567,393.0,0.0005482162552696706,0.002512032829009185,42.20283732045481,284,1
Cracked\damaged_505.jpg,5315,188878.5,0.8463953273666303,0.9907990505291595,37.99266544169281,104,1
Cracked\damaged_506.jpg,6796,311.5,0.00046290842715338156,0.0014650240212205085,56.31362962107679,67,1
Cracked\damaged_507.jpg,6912,315.5,0.0005736354736708206,0.0026336988233919205,36.38108704469729,125,1
Cracked\damaged_508.jpg,6817,372.5,0.0005268718245842586,0.0014232251236486525,44.65415631993576,109,1
Cracked\damaged_509.jpg,5226,146.0,0.0012917509416019801,0.003078415248697999,52.03544979156091,52,1
Cracked\damaged_51.jpg,9669,278.0,0.0014404486812969767,0.005022719676233321,57.06471958429406,91,1
Cracked\damaged_510.jpg,9604,190368.5,0.8803070223484264,0.9967224187083922,52.77632251342877,159,1
Cracked\damaged_511.jpg,20111,288.5,0.00046475202523285186,0.0015578847327296192,51.02436331406748,302,1
Cracked\damaged_512.jpg,10247,294.0,0.0006057665511165759,0.0017682561926557223,42.484885366066806,172,1
Cracked\damaged_513.jpg,6891,181783.0,0.8472160270173681,0.9942461782481472,53.79641103786461,106,1
Cracked\damaged_514.jpg,36134,326.0,0.018714278343870773,0.22885222885222886,53.92520583169326,544,1
Cracked\damaged_515.jpg,2139,276.0,0.0006845609476226751,0.0017977996495593437,52.14547708425292,9,1
Cracked\damaged_516.jpg,10795,333.0,0.00048391645866662744,0.002679433537174123,45.31237496116811,174,1
Cracked\damaged_517.jpg,4715,156.0,0.0370230646534121,0.25304136253041365,75.73225807472237,81,1
Cracked\damaged_518.jpg,15633,308.5,0.0005840043812900088,0.002141751306919558,40.707828102940354,285,1
Cracked\damaged_519.jpg,8221,373.0,0.0005078548163790641,0.00159034367198842,55.569959881637814,150,1
Cracked\damaged_52.jpg,14832,1221.0,0.05932013822209156,0.14781187579444344,55.102419170713596,160,1
Cracked\damaged_520.jpg,8059,436.0,0.0004258280222064123,0.0020120631492480147,45.10474415213914,121,1
Cracked\damaged_521.jpg,52448,1547.5,0.003678256674534053,0.13542487091975147,41.169777265062,787,1
Cracked\damaged_522.jpg,30679,576.5,0.0003496374417496368,0.00183308001958677,49.82522878373778,509,1
Cracked\damaged_523.jpg,3470,177.0,0.0016684141293587026,0.006176824693339847,41.797909394417374,22,1
Cracked\damaged_524.jpg,1639,225.5,0.0014291001856510223,0.003897742593424828,43.094038032270284,7,1
Cracked\damaged_525.jpg,6412,180.5,0.0010181170903036366,0.003705604598645042,42.506354045048795,43,1
Cracked\damaged_526.jpg,2155,91.5,0.001955710639174759,0.007119514472455649,51.06501275271203,17,1
Cracked\damaged_527.jpg,14116,1088.0,0.07522128995178134,0.23864882649703884,61.05645650103288,201,1
Cracked\damaged_528.jpg,3293,277.0,0.0006412883950485368,0.0025952853877000337,59.95516782351102,6,1
Cracked\damaged_529.jpg,352,13.5,0.004000646785137599,0.02786377708978328,38.834699984526374,6,1
Cracked\damaged_53.jpg,3657,179.5,0.004733263972054884,0.04603744549884586,79.51459681905126,29,1
Cracked\damaged_530.jpg,2219,127.5,0.0028497419416045164,0.00945880781928113,34.76138252688222,18,1
Cracked\damaged_531.jpg,3295,291.5,0.0005749732074768678,0.005005065160282276,24.582493955117307,41,1
Cracked\damaged_532.jpg,3573,290.0,0.755423132672233,0.9461663947797716,21.83796227199312,47,1
Cracked\damaged_533.jpg,19211,343.0,0.0007797380545071989,0.003234216692518399,44.60974291876567,312,1
Cracked\damaged_534.jpg,3300,133.0,0.0012204482474850737,0.002941274036069308,24.796636173270333,49,1
Cracked\damaged_535.jpg,2400,344.5,0.0007545227466207604,0.003500322598672011,27.721669007680394,25,1
Cracked\damaged_536.jpg,4166,9434.5,0.6566240760050074,0.9208882381649585,25.548743492584556,34,1
Cracked\damaged_537.jpg,11902,370.0,0.006443927369219966,0.01581196581196581,36.28121223223872,188,1
Cracked\damaged_538.jpg,2535,128.0,0.0021919551199356836,0.006849131819033095,22.027755368332876,48,1
Cracked\damaged_539.jpg,1776,157.5,0.0008491227940797818,0.0037774313466842546,21.560593908656877,28,1
Cracked\damaged_54.jpg,5506,205.5,0.0006519920927861104,0.0029606684915718198,58.685940902790065,25,1
Cracked\damaged_540.jpg,2710,17073.5,0.8207369975500204,0.9699199000170425,19.18817529323921,38,1
Cracked\damaged_541.jpg,1917,115.5,0.0027921000530259092,0.01703288600501401,40.76226320729146,14,1
Cracked\damaged_542.jpg,3308,15329.5,0.4572294998003921,0.83396349590621,18.041155459742534,41,1
Cracked\damaged_543.jpg,4356,145.5,0.001141493775038683,0.00407563025210084,35.568149143849766,39,1
Cracked\damaged_544.jpg,4945,32019.5,0.787009848497155,0.9724981017463933,21.408459205858225,76,1
Cracked\damaged_545.jpg,2451,417.5,0.00046875326127034187,0.002137375661050616,42.009151854383276,10,1
Cracked\damaged_546.jpg,6134,59878.0,0.836041962381444,0.987059657451824,25.475134957160073,105,1
Cracked\damaged_547.jpg,3903,103364.5,0.6633289263270516,0.9422813958576429,30.802623493188587,61,1
Cracked\damaged_548.jpg,2065,174.5,0.0010331590758794742,0.0023102179151110757,33.08170445200013,14,1
Cracked\damaged_549.jpg,2314,9689.0,0.8727640999295577,0.9874643293925806,20.82476922610488,16,1
Cracked\damaged_55.jpg,6142,301.5,0.5822149231665946,0.9054054054054054,42.01171396137865,74,1
Cracked\damaged_550.jpg,2487,167.0,0.0015430639415236842,0.0041372476155084855,24.186468311626378,44,1
Cracked\damaged_551.jpg,1089,9819.5,0.8863445064577107,0.9889218993907045,15.22585475537109,18,1
Cracked\damaged_552.jpg,1215,17624.5,0.8835735623023677,0.9905856564748201,18.615932188102704,32,1
Cracked\damaged_553.jpg,3514,601.0,0.7644305793887142,0.9662379421221865,30.767075877960774,59,1
Cracked\damaged_554.jpg,4893,2250.0,0.7052678106620696,0.943594044873139,35.613217844754395,80,1
Cracked\damaged_555.jpg,2506,168036.0,0.7975668218296796,0.9646098472454234,36.17975624388059,20,1
Cracked\damaged_556.jpg,3113,434.5,0.00035548118338854875,0.005355074071335256,27.600940519085043,39,1
Cracked\damaged_557.jpg,3319,172.0,0.0021641562008733106,0.007346346047067868,29.125176969380647,49,1
Cracked\damaged_558.jpg,5630,77222.5,0.4602929793912074,0.8743489583333334,28.46347445978176,87,1
Cracked\damaged_559.jpg,667,6347.0,0.8496180980928644,0.9826598544666357,13.42044890832291,8,1
Cracked\damaged_56.jpg,16066,850.0,0.0005566412215059192,0.003981721555869409,58.77318857878101,140,1
Cracked\damaged_560.jpg,3962,354.5,0.04078524660480565,0.1451381780962129,27.77063297373178,36,1
Cracked\damaged_561.jpg,791,108.0,0.001435878702393357,0.005709150499550669,16.572115734998096,9,1
Cracked\damaged_562.jpg,6411,81183.0,0.8737093106675689,0.9918267116258613,27.001682488680306,111,1
Cracked\damaged_563.jpg,5832,489.5,0.6863514459591177,0.9332697807435653,27.236952568968235,115,1
Cracked\damaged_564.jpg,4341,255.0,0.6336591850147213,0.9239130434782609,26.688485814663697,68,1
Cracked\damaged_565.jpg,3259,247.5,0.0008984248793893477,0.004379872054646646,26.400406784834463,60,1
Cracked\damaged_566.jpg,5723,493.0,0.6227547674322715,0.930188679245283,32.14405397172774,57,1
Cracked\damaged_567.jpg,11513,534.5,0.6673158464157692,0.9336244541484716,30.48799512014975,211,1
Cracked\damaged_568.jpg,3136,49491.0,0.7228287704382382,0.9253940651820273,24.888189337510195,52,1
Cracked\damaged_569.jpg,2377,14524.5,0.8840622079262596,0.9919073960254047,15.9259100127315,42,1
Cracked\damaged_57.jpg,10772,346.5,0.0010217556687648222,0.01675207890156643,46.08266704332378,47,1
Cracked\damaged_570.jpg,15596,101821.5,0.8553142086459034,0.9903996264900276,40.74687031964598,287,1
Cracked\damaged_571.jpg,13819,197.0,0.019190956247041178,0.18351187703772706,35.28280095300018,211,1
Cracked\damaged_572.jpg,2553,536.5,0.0005012770472143673,0.0024858678528403297,39.738242156201935,5,1
Cracked\damaged_573.jpg,6222,175.5,0.0008507516847984588,0.00484171322160149,36.80807571045443,70,1
